Timestamp,Voltage,Time
18:12:11.166,2.4,71.166
18:12:11.204,2.4,71.204
18:12:11.238,2.39,71.238
18:12:11.308,2.39,71.308
18:12:11.341,2.39,71.341
18:12:11.410,2.39,71.41
18:12:11.444,2.39,71.444
18:12:11.518,2.39,71.518
18:12:11.551,2.39,71.551
18:12:11.620,2.39,71.62
18:12:11.658,2.39,71.658
18:12:11.692,2.39,71.692
18:12:11.760,2.39,71.76
18:12:11.796,2.39,71.796
18:12:11.870,2.39,71.87
18:12:11.908,2.38,71.908
18:12:11.941,2.38,71.941
18:12:12.013,2.38,72.013
18:12:12.046,2.39,72.046
18:12:12.120,2.39,72.12
18:12:12.153,2.39,72.153
18:12:12.188,2.4,72.188
18:12:12.260,2.4,72.26
18:12:12.296,2.4,72.296
18:12:12.366,2.39,72.366
18:12:12.401,2.39,72.401
18:12:12.473,2.39,72.473
18:12:12.509,2.39,72.509
18:12:12.544,2.39,72.544
18:12:12.613,2.38,72.613
18:12:12.652,2.38,72.652
18:12:12.690,2.38,72.69
18:12:12.761,2.38,72.761
18:12:12.796,2.38,72.796
18:12:12.868,2.37,72.868
18:12:12.902,2.37,72.902
18:12:12.940,2.37,72.94
18:12:13.010,2.37,73.01
18:12:13.044,2.36,73.044
18:12:13.116,2.36,73.116
18:12:13.152,2.36,73.152
18:12:13.186,2.35,73.186
18:12:13.254,2.35,73.254
18:12:13.292,2.35,73.292
18:12:13.362,2.34,73.362
18:12:13.400,2.34,73.4
18:12:13.472,2.34,73.472
18:12:13.510,2.35,73.51
18:12:13.544,2.36,73.544
18:12:13.615,2.37,73.615
18:12:13.650,2.38,73.65
18:12:13.721,2.38,73.721
18:12:13.758,2.39,73.758
18:12:13.791,2.39,73.791
18:12:13.860,2.39,73.86
18:12:13.897,2.38,73.897
18:12:13.969,2.38,73.969
18:12:14.003,2.38,74.003
18:12:14.037,2.38,74.037
18:12:14.111,2.38,74.111
18:12:14.144,2.38,74.144
18:12:14.211,2.38,74.211
18:12:14.244,2.38,74.244
18:12:14.311,2.37,74.311
18:12:14.344,2.37,74.344
18:12:14.412,2.37,74.412
18:12:14.450,2.37,74.45
18:12:14.520,2.37,74.52
18:12:14.553,2.37,74.553
18:12:14.587,2.37,74.587
18:12:14.655,2.37,74.655
18:12:14.693,2.37,74.693
18:12:14.762,2.36,74.762
18:12:14.798,2.36,74.798
18:12:14.864,2.36,74.864
18:12:14.899,2.36,74.899
18:12:14.970,2.36,74.97
18:12:15.008,2.37,75.008
18:12:15.042,2.38,75.042
18:12:15.114,2.39,75.114
18:12:15.147,2.39,75.147
18:12:15.219,2.39,75.219
18:12:15.252,2.39,75.252
18:12:15.324,2.39,75.324
18:12:15.360,2.38,75.36
18:12:15.394,2.38,75.394
18:12:15.462,2.38,75.462
18:12:15.496,2.38,75.496
18:12:15.566,2.38,75.566
18:12:15.603,2.38,75.603
18:12:15.670,2.38,75.67
18:12:15.704,2.38,75.704
18:12:15.742,2.38,75.742
18:12:15.809,2.38,75.809
18:12:15.847,2.38,75.847
18:12:15.921,2.38,75.921
18:12:15.959,2.37,75.959
18:12:15.993,2.37,75.993
18:12:16.064,2.37,76.064
18:12:16.098,2.36,76.098
18:12:16.169,2.36,76.169
18:12:16.204,2.36,76.204
18:12:16.241,2.35,76.241
18:12:16.309,2.35,76.309
18:12:16.343,2.35,76.343
18:12:16.411,2.34,76.411
18:12:16.444,2.34,76.444
18:12:16.512,2.34,76.512
18:12:16.546,2.35,76.546
18:12:16.614,2.35,76.614
18:12:16.648,2.36,76.648
18:12:16.715,2.36,76.715
18:12:16.748,2.37,76.748
18:12:16.815,2.37,76.815
18:12:16.853,2.37,76.853
18:12:16.920,2.36,76.92
18:12:16.955,2.36,76.955
18:12:17.024,2.36,77.024
18:12:17.061,2.36,77.061
18:12:17.098,2.36,77.098
18:12:17.165,2.36,77.165
18:12:17.198,2.36,77.198
18:12:17.269,2.36,77.269
18:12:17.303,2.37,77.303
18:12:17.338,2.37,77.338
18:12:17.410,2.36,77.41
18:12:17.447,2.37,77.447
18:12:17.520,2.36,77.52
18:12:17.555,2.36,77.555
18:12:17.589,2.37,77.589
18:12:17.661,2.37,77.661
18:12:17.694,2.37,77.694
18:12:17.761,2.37,77.761
18:12:17.798,2.37,77.798
18:12:17.868,2.37,77.868
18:12:17.901,2.37,77.901
18:12:17.973,2.37,77.973
18:12:18.007,2.37,78.007
18:12:18.042,2.37,78.042
18:12:18.111,2.38,78.111
18:12:18.145,2.38,78.145
18:12:18.212,2.39,78.212
18:12:18.245,2.39,78.245
18:12:18.318,2.39,78.318
18:12:18.352,2.39,78.352
18:12:18.423,2.39,78.423
18:12:18.459,2.38,78.459
18:12:18.496,2.38,78.496
18:12:18.567,2.38,78.567
18:12:18.604,2.37,78.604
18:12:18.673,2.37,78.673
18:12:18.710,2.37,78.71
