4.57966764418377,0,4.58566308243728,4.58566308243728
4.56011730205279,2,4.58879113717823,4.58879113717823
4.56011730205279,4,4.57810361681329,4.57810361681329
4.59433040078201,6,4.56999022482893,4.56999022482893
4.53567937438905,8,4.54724666014989,4.54724666014989
4.51612903225806,10,4.54147930922124,4.54147930922124
4.5405669599218,12,4.53711306614532,4.53711306614532
4.54545454545454,14,4.53991528185077,4.53991528185077
4.55034213098729,16,4.53206256109482,4.53206256109482
4.52590420332356,18,4.52590420332356,4.52590420332356
4.52590420332356,20,4.51570544151189,4.51570544151189
4.47214076246334,22,4.44636689475399,4.44636689475399
3.7683284457478,24,3.7544477028348,3.7544477028348
3.45063538611926,24.5,3.4594330400782,3.4594330400782
3.24046920821114,25,3.2553926360378,3.2553926360378
3.03030303030303,25.5,3.02746823069404,3.02746823069404
2.83479960899316,26,2.86770935158032,2.86770935158032
2.7761485826002,26.5,2.76207233626588,2.76207233626588
2.74193548387097,27,2.72811990876507,2.72811990876507
2.78103616813294,27.5,2.78634734441186,2.78634734441186
2.91788856304985,28,2.91671554252199,2.91671554252199
3.09872922776149,28.5,3.09253828608667,3.09253828608667
3.30400782013685,29,3.29081133919844,3.29081133919844
3.47996089931574,29.5,3.52202671880091,3.52202671880091
3.76344086021505,30,3.73193222548061,3.73193222548061
3.94916911045943,30.5,3.91867057673509,3.91867057673509
4.04203323558162,31,4.07764744216357,4.07764744216357
4.18866080156403,31.5,4.18667318344738,4.18667318344738
4.22287390029325,32,4.22297165200391,4.22297165200391
4.24242424242424,32.5,4.23007494297817,4.23007494297817
4.19354838709677,33,4.18149234278267,4.18149234278267
4.06647116324536,33.5,4.09302704463995,4.09302704463995
3.95894428152493,34,3.97634408602151,3.97634408602151
3.82209188660802,34.5,3.79025741283806,3.79025741283806
3.57282502443793,35,3.56924079504725,3.56924079504725
3.36265884652981,35.5,3.34783317041382,3.34783317041382
3.09872922776149,36,3.11713913326817,3.11713913326817
2.88856304985337,36.5,2.8644183773216,2.8644183773216
2.65395894428152,37,2.65728250244379,2.65728250244379
2.46823069403715,37.5,2.46210492016944,2.46210492016944
2.29716520039101,38,2.28735744542196,2.28735744542196
2.13587487781036,38.5,2.1654284783317,2.1654284783317
2.10654936461388,39,2.10716845878136,2.10716845878136
2.12121212121212,39.5,2.14271749755621,2.14271749755621
2.3069403714565,40,2.27513848159009,2.27513848159009
2.50244379276637,40.5,2.50228087324862,2.50228087324862
2.71260997067449,41,2.74669273378951,2.74669273378951
3.06451612903226,41.5,3.06770935158032,3.06770935158032
3.35288367546432,42,3.3514825676116,3.3514825676116
3.6950146627566,42.5,3.68282828282828,3.68282828282828
4.00782013685239,43,3.97315086347344,3.97315086347344
4.23264907135875,43.5,4.22218963831867,4.22218963831867
4.37927663734115,44,4.38637992831541,4.38637992831541
4.44281524926686,44.5,4.44467253176931,4.44467253176931
4.4672531769306,45,4.47142391658521,4.47142391658521
4.47702834799609,45.5,4.48194851743239,4.48194851743239
4.51124144672532,47.5,4.48260019550342,4.48260019550342
4.49657869012708,49.5,4.49221244705116,4.49221244705116
4.48680351906158,51.5,4.50185728250244,4.50185728250244
4.52590420332356,53.5,4.51534701857283,4.51534701857283
4.52101661779081,55.5,4.52153796024764,4.52153796024764
4.52101661779081,57.5,4.52541544477028,4.52541544477028
4.51612903225806,59.5,4.53450635386119,4.53450635386119
4.57478005865103,61.5,4.54841968067775,4.54841968067775
4.56500488758553,63.5,4.5584881068752,4.5584881068752
4.55034213098729,65.5,4.57171717171717,4.57171717171717
4.62365591397849,67.5,4.58963831867058,4.58963831867058
4.63343108504399,69.5,4.61013359400456,4.61013359400456
