4.58455522971652,0,4.54620397523623,4.54620397523623
4.51612903225806,2,4.54480286738351,4.54480286738351
4.54545454545454,4,4.53222548061258,4.53222548061258
4.50146627565982,6,4.51567285760834,4.51567285760834
4.49657869012708,8,4.50697295536005,4.50697295536005
4.49657869012708,10,4.49778429455849,4.49778429455849
4.50146627565982,12,4.49462365591398,4.49462365591398
4.50146627565982,14,4.49377647442164,4.49377647442164
4.50146627565982,16,4.48657543173672,4.48657543173672
4.49657869012708,18,4.47696318018899,4.47696318018899
4.47214076246334,20,4.4692733789508,4.4692733789508
4.4574780058651,20.5,4.46223525578364,4.46223525578364
4.46236559139785,21,4.45663082437276,4.45663082437276
4.44770283479961,21.5,4.45158031932225,4.45158031932225
4.44770283479961,22,4.44936461388074,4.44936461388074
4.44770283479961,22.5,4.44565004887586,4.44565004887586
4.4574780058651,23,4.44125122189638,4.44125122189638
4.41837732160313,23.5,4.43747148908439,4.43747148908439
4.43304007820137,24,4.41580319322255,4.41580319322255
4.35483870967742,24.5,4.33756924079505,4.33756924079505
4.21309872922776,25,4.18752036493972,4.18752036493972
3.95405669599218,25.5,3.96793743890518,3.96793743890518
3.75366568914956,26,3.70707070707071,3.70707070707071
3.40664711632454,26.5,3.41948517432388,3.41948517432388
3.17204301075269,27,3.17807103290974,3.17807103290974
3.00097751710655,27.5,2.99380905832519,2.99380905832519
2.89345063538612,28,2.88823721081786,2.88823721081786
2.90811339198436,28.5,2.92052785923754,2.92052785923754
3.11339198435973,29,3.11058976865428,3.11058976865428
3.39687194525904,29.5,3.38931247963506,3.38931247963506
3.66568914956012,30,3.6782991202346,3.6782991202346
3.95894428152493,30.5,3.98664059954382,3.98664059954382
4.20821114369501,31,4.17491039426523,4.17491039426523
4.34017595307918,31.5,4.31124144672532,4.31124144672532
4.37927663734115,32,4.36985988921473,4.36985988921473
4.35972629521017,32.5,4.39393939393939,4.39393939393939
4.41348973607038,33,4.3901596611274,4.3901596611274
4.41348973607038,33.5,4.39058325187357,4.39058325187357
4.37438905180841,34,4.37569240795047,4.37569240795047
4.33528836754643,34.5,4.3406321277289,4.3406321277289
4.2375366568915,35,4.27308569566634,4.27308569566634
4.1544477028348,35.5,4.1247963506028,4.1247963506028
3.94428152492669,36,3.94855001629195,3.94855001629195
3.69990224828935,36.5,3.67774519387423,3.67774519387423
3.4652981427175,37,3.44998370804822,3.44998370804822
3.15738025415445,37.5,3.16060606060606,3.16060606060606
2.91300097751711,38,2.92688172043011,2.92688172043011
2.66862170087977,38.5,2.65855327468231,2.65855327468231
2.41446725317693,39,2.42815249266862,2.42815249266862
2.22873900293255,39.5,2.21430433365917,2.21430433365917
2.04301075268817,40,2.04789833822092,2.04789833822092
1.94037145650049,40.5,1.94141414141414,1.94141414141414
1.9208211143695,41,1.91850765721733,1.91850765721733
1.98924731182796,41.5,2.00912349299446,2.00912349299446
2.15542521994135,42,2.17930922124471,2.17930922124471
2.41935483870968,42.5,2.4247311827957,2.4247311827957
2.70283479960899,43,2.69648093841642,2.69648093841642
2.99120234604106,43.5,2.98250244379277,2.98250244379277
3.3088954056696,44,3.30566959921799,3.30566959921799
3.61681329423265,44.5,3.63756924079505,3.63756924079505
3.86119257086999,45,3.90612577386771,3.90612577386771
4.22287390029325,45.5,4.18370804822418,4.18370804822418
4.3108504398827,46,4.33418051482568,4.33418051482568
4.39882697947214,46.5,4.41430433365917,4.41430433365917
4.44281524926686,47,4.4415118931248,4.4415118931248
4.4574780058651,47.5,4.45184099055067,4.45184099055067
4.4574780058651,48,4.45386119257087,4.45386119257087
4.4574780058651,48.5,4.45770609318996,4.45770609318996
4.48191593352884,49,4.45819485174324,4.45819485174324
4.49169110459433,49.5,4.4632779406973,4.4632779406973
4.44281524926686,50,4.46314760508309,4.46314760508309
4.48680351906158,52,4.47210817855979,4.47210817855979
4.50146627565982,54,4.48325187357445,4.48325187357445
4.47702834799609,56,4.47849462365591,4.47849462365591
4.51124144672532,58,4.48826979472141,4.48826979472141
4.50146627565982,60,4.50247637666992,4.50247637666992
4.51612903225806,62,4.51182795698925,4.51182795698925
4.51124144672532,64,4.52961876832845,4.52961876832845
4.55034213098729,66,4.54532420984034,4.54532420984034
4.54545454545454,68,4.56288693385468,4.56288693385468
