1.72043010752688,2
1.72531769305963,4
1.72531769305963,6
1.71554252199413,8
1.73020527859238,10
1.73020527859238,12
1.70576735092864,14
1.73020527859238,16
1.72531769305963,18
1.72043010752688,20
1.70576735092864,22
1.72531769305963,24
1.70576735092864,26
1.71554252199413,28
1.71065493646139,30
3.31378299120235,32
3.33822091886608,34
3.33333333333333,36
3.34310850439883,38
3.33822091886608,40
3.32844574780059,42
3.30400782013685,44
3.29912023460411,46
3.32355816226784,48
3.32355816226784,50
3.32355816226784,52
3.33333333333333,54
3.32844574780059,56
3.33333333333333,58
3.32355816226784,60
3.75855327468231,62
3.75366568914956,64
3.75855327468231,66
3.75855327468231,68
3.73411534701857,70
3.74877810361681,72
3.75855327468231,74
3.77321603128055,76
3.7683284457478,78
3.73900293255132,80
3.72922776148583,82
3.7683284457478,84
3.72922776148583,86
3.75366568914956,88
3.76344086021505,90
3.75855327468231,92
3.75855327468231,94
3.73411534701857,96
3.7683284457478,98
3.73900293255132,100
3.76344086021505,102
3.72922776148583,104
3.73411534701857,106
3.77810361681329,108
3.7683284457478,110
3.76344086021505,112
3.73900293255132,114
3.73411534701857,116
3.73900293255132,118
3.77321603128055,120
3.73411534701857,122
3.75855327468231,124
4.20332355816227,126
4.21798631476051,128
4.17888563049853,130
4.16911045943304,132
4.17888563049853,134
4.17888563049853,136
4.17399804496579,138
4.18377321603128,140
4.18377321603128,142
4.20821114369501,144
4.18866080156403,146
4.20332355816227,148
4.17888563049853,150
4.18377321603128,152
4.18377321603128,154
4.16911045943304,156
4.17888563049853,158
4.22287390029325,160
4.19354838709677,162
4.27174975562072,164
4.25708699902248,166
4.26686217008798,168
4.30596285434995,170
4.26686217008798,172
4.29618768328446,174
4.28152492668622,176
4.31573802541544,178
4.29618768328446,180
4.29130009775171,182
4.27174975562072,184
4.28152492668622,186
4.28152492668622,188
4.30596285434995,190
4.28641251221896,192
4.26686217008798,194
4.27663734115347,196
4.30596285434995,198
4.29618768328446,200
4.27663734115347,202
4.3010752688172,204
4.28152492668622,206
4.29130009775171,208
4.3108504398827,210
4.29618768328446,212
