4.34017595307918,0,4.33809058325187,4.33809058325187,0.0152492781524998
4.33040078201368,2,4.35021179537309,4.35021179537309,0.015619895489354
4.34506353861193,4,4.34721407624633,4.34721407624633,0.0153981482976879
4.3841642228739,6,4.34721407624633,4.34721407624633,0.0156683191524478
4.36461388074291,8,4.34806125773868,4.34806125773868,0.0158862956400703
4.33040078201368,10,4.35399152818508,4.35399152818508,0.0170332357395577
4.35483870967742,12,4.354578038449,4.354578038449,0.0141904626366922
4.38905180840665,14,4.35490387748452,4.35490387748452,0.0175580857139292
4.12512218963832,16,4.15373085695666,4.15373085695666,0.0143217985052985
3.95405669599218,18,3.97165200391007,3.97165200391007,0.0151819520923294
3.83186705767351,20,3.82795698924731,3.82795698924731,0.0144409169299662
3.59726295210166,22,3.5940697295536,3.5940697295536,0.0145853489700459
3.42130987292278,23,3.41818181818182,3.41818181818182,0.0141391088523534
3.21114369501466,24,3.22339524275008,3.22339524275008,0.0126121857484681
3.01564027370479,25,3.01101335940046,3.01101335940046,0.0139611203190252
2.83479960899316,26,2.8415118931248,2.8415118931248,0.0136070158539387
2.68817204301075,27,2.69077875529488,2.69077875529488,0.0126622538994031
2.52199413489736,28,2.51365265558814,2.51365265558814,0.010833245727769
2.36559139784946,29,2.36682958618443,2.36682958618443,0.0119205680839145
2.3069403714565,30,2.30342130987292,2.30342130987292,0.0106464861798746
2.19941348973607,31,2.20117302052786,2.20117302052786,0.0119893352773823
2.12609970674487,32,2.12323232323232,2.12323232323232,0.0103865919460443
2.04301075268817,33,2.055522971652,2.055522971652,0.0104530978773104
1.89638318670577,34,1.89755620723363,1.89755620723363,0.0111001337685506
1.79374389051808,35,1.79322254806126,1.79322254806126,0.0101501782050502
1.72043010752688,36,1.70876507005539,1.70876507005539,0.00897972707199764
1.62267839687195,37,1.61290322580645,1.61290322580645,0.00980813969556765
1.51515151515152,38,1.50674486803519,1.50674486803519,0.00852482653827004
1.39296187683284,39,1.39824046920821,1.39824046920821,0.00983312192709578
1.29521016617791,40,1.30042359074617,1.30042359074617,0.00877757187878838
1.22678396871945,41,1.213880742913,1.213880742913,0.00684827870180588
1.12903225806452,42,1.13483219289671,1.13483219289671,0.00822153712755876
1.11925708699902,43,1.13287715868361,1.13287715868361,0.00659142825407884
1.12903225806452,44,1.12883675464321,1.12883675464321,0.00801261113812748
1.12414467253177,45,1.13300749429782,1.13300749429782,0.00845384423256439
1.12903225806452,46,1.13711306614532,1.13711306614532,0.00716405419797757
1.2316715542522,47,1.22443792766373,1.22443792766373,0.00755303265234779
1.29032258064516,48,1.29449332029977,1.29449332029977,0.00708248047515625
1.38318670576735,49,1.38677093515803,1.38677093515803,0.00824662834701643
1.52003910068426,50,1.52740306288693,1.52740306288693,0.00888867246942638
1.67155425219941,51,1.66392961876833,1.66392961876833,0.00909924300039804
1.73020527859238,52,1.73906810035842,1.73906810035842,0.00966535409925891
1.930596285435,53,1.92016943629847,1.92016943629847,0.0103629440656732
2.13587487781036,54,2.15353535353535,2.15353535353535,0.00897972707199752
2.39491691104594,55,2.39830563701531,2.39830563701531,0.0124213336999647
2.74682306940371,56,2.73704789833822,2.73704789833822,0.0129313358312052
3.12316715542522,57,3.12179863147605,3.12179863147605,0.0114640937699072
3.63147605083089,58,3.62020202020202,3.62020202020202,0.0143730984851024
3.91006842619746,59,3.92192896709026,3.92192896709026,0.0139212926298515
4.16422287390029,60,4.14929944607364,4.14929944607364,0.0140762585655006
4.34995112414467,61,4.35685891169762,4.35685891169762,0.0142177351134801
4.36461388074291,62,4.36161616161616,4.36161616161616,0.0149223048645593
4.34506353861193,63,4.36011730205279,4.36011730205279,0.0188228218699365
4.36950146627566,64,4.35966112740306,4.35966112740306,0.016613386997611
4.33528836754643,65,4.36109481915933,4.36109481915933,0.0161015887952146
4.37438905180841,67,4.35770609318996,4.35770609318996,0.016468968670333
4.34017595307918,69,4.35340501792115,4.35340501792115,0.01618584062982
4.34506353861193,71,4.3584229390681,4.3584229390681,0.0167650352033254
