4.52101661779081,0,4.55405669599218,4.55405669599218
4.5405669599218,2,4.54574780058651,4.54574780058651
4.5405669599218,4,4.5405669599218,4.5405669599218
4.50635386119257,6,4.51994134897361,4.51994134897361
4.5405669599218,8,4.51290322580645,4.51290322580645
4.50635386119257,10,4.49941348973607,4.49941348973607
4.48191593352884,12,4.49618768328446,4.49618768328446
4.50635386119257,14,4.49276637341153,4.49276637341153
4.50635386119257,16,4.48778103616813,4.48778103616813
4.49657869012708,18,4.47683284457478,4.47683284457478
4.41348973607038,20,4.43528836754643,4.43528836754643
4.41837732160313,20.5,4.40469208211144,4.40469208211144
4.3108504398827,21,4.31397849462366,4.31397849462366
4.1544477028348,21.5,4.15855327468231,4.15855327468231
3.93450635386119,22,3.93499511241447,3.93499511241447
3.60215053763441,22.5,3.68084066471163,3.68084066471163
3.33333333333333,23,3.39364613880743,3.39364613880743
3.11339198435973,23.5,3.11036168132942,3.11036168132942
2.78592375366569,24,2.85112414467253,2.85112414467253
2.58064516129032,24.5,2.61036168132942,2.61036168132942
2.41935483870968,25,2.39618768328446,2.39618768328446
2.22873900293255,25.5,2.23636363636364,2.23636363636364
2.14565004887586,26,2.11564027370479,2.11564027370479
1.9941348973607,26.5,2.03822091886608,2.03822091886608
1.98924731182796,27,1.99931573802542,1.99931573802542
2.07233626588465,27.5,2.04633431085044,2.04633431085044
2.12609970674487,28,2.12639296187683,2.12639296187683
2.2238514173998,28.5,2.24780058651026,2.24780058651026
2.43401759530792,29,2.42033235581623,2.42033235581623
2.66862170087977,29.5,2.63333333333333,2.63333333333333
2.8494623655914,30,2.81720430107527,2.81720430107527
3.03030303030303,30.5,3.04692082111437,3.04692082111437
3.26979472140762,31,3.24535679374389,3.24535679374389
3.4652981427175,31.5,3.47302052785924,3.47302052785924
3.60215053763441,32,3.64848484848485,3.64848484848485
3.72434017595308,32.5,3.75874877810362,3.75874877810362
3.87096774193548,33,3.87096774193548,3.87096774193548
3.90518084066471,33.5,3.88514173998045,3.88514173998045
3.89540566959922,34,3.89745845552297,3.89745845552297
3.81231671554252,34.5,3.81935483870968,3.81935483870968
3.78299120234604,35,3.72883675464321,3.72883675464321
3.63147605083089,35.5,3.58983382209189,3.58983382209189
3.37243401759531,36,3.36764418377322,3.36764418377322
3.25024437927664,36.5,3.20508308895406,3.20508308895406
2.95210166177908,37,2.97556207233627,2.97556207233627
2.7663734115347,37.5,2.77575757575757,2.77575757575757
2.64907135874878,38,2.65073313782991,2.65073313782991
2.52199413489736,38.5,2.51632453567937,2.51632453567937
2.47311827956989,39,2.49775171065494,2.49775171065494
2.54154447702835,39.5,2.5336265884653,2.5336265884653
2.64418377321603,40,2.63782991202346,2.63782991202346
2.81524926686217,40.5,2.8316715542522,2.8316715542522
3.03519061583578,41,3.03910068426197,3.03910068426197
3.22091886608016,41.5,3.25689149560117,3.25689149560117
3.51417399804497,42,3.49863147605083,3.49863147605083
3.75855327468231,42.5,3.75728250244379,3.75728250244379
3.98826979472141,43,3.96695992179863,3.96695992179863
4.10557184750733,43.5,4.14848484848485,4.14848484848485
4.29130009775171,44,4.29990224828934,4.29990224828934
4.40860215053763,44.5,4.37536656891496,4.37536656891496
4.44281524926686,45,4.41720430107527,4.41720430107527
4.42815249266862,45.5,4.44007820136852,4.44007820136852
4.45259042033236,46,4.44115347018573,4.44115347018573
4.48680351906158,46.5,4.44604105571847,4.44604105571847
4.4672531769306,47,4.45434995112414,4.45434995112414
4.48191593352884,49,4.46510263929619,4.46510263929619
4.4574780058651,51,4.47126099706745,4.47126099706745
4.47702834799609,53,4.49081133919844,4.49081133919844
4.51124144672532,55,4.48690127077224,4.48690127077224
4.51124144672532,57,4.48787878787879,4.48787878787879
4.51612903225806,59,4.49560117302053,4.49560117302053
4.52590420332356,61,4.50224828934506,4.50224828934506
4.51124144672532,63,4.50674486803519,4.50674486803519
4.5405669599218,65,4.52551319648094,4.52551319648094
4.52590420332356,67,4.54007820136852,4.54007820136852
4.5307917888563,69,4.55395894428152,4.55395894428152
