4.731182796,0,4.707404692,4.707404692,0.012951534,4.731182796,4.72629521,4.72629521,4.72629521,4.72629521,4.72629521,4.721407625,4.716520039,4.711632454,4.711632454,4.706744868,4.706744868,4.706744868,4.706744868,4.706744868,4.716520039,4.721407625,4.721407625,4.72629521,4.72629521,4.731182796,4.731182796,4.731182796,4.716520039,4.716520039,4.701857283,4.701857283,4.701857283,4.696969697,4.692082111,4.696969697,4.701857283,4.706744868,4.711632454,4.711632454,4.716520039,4.716520039,4.721407625,4.716520039,4.711632454,4.706744868,4.701857283,4.701857283,4.701857283,4.696969697,4.696969697,4.696969697,4.692082111,4.687194526,4.68230694,4.68230694,4.68230694,4.68230694,4.677419355,4.677419355,4.687194526,4.692082111,4.696969697,4.701857283,4.701857283,4.701857283,4.701857283,4.701857283,4.701857283,4.696969697,4.696969697,4.696969697,4.696969697,4.696969697,4.696969697,4.701857283,4.711632454,4.721407625,4.721407625,4.72629521,4.736070381,4.731182796,4.731182796,4.731182796,4.72629521,4.716520039,4.711632454,4.706744868,4.701857283,4.701857283,4.701857283,4.706744868,4.706744868,4.711632454,4.706744868,4.711632454,4.711632454,4.716520039,4.716520039,4.711632454,4.711632454,4.701857283,4.701857283,4.696969697,4.696969697,4.696969697,4.692082111,4.696969697,4.692082111,4.692082111,4.687194526,4.687194526,4.692082111,4.687194526,4.687194526,4.692082111,4.696969697,4.706744868,4.711632454,4.711632454,4.716520039,4.716520039,4.716520039,4.721407625,4.721407625,4.721407625,4.721407625,4.716520039,4.721407625,4.721407625,4.716520039,4.716520039,4.716520039,4.716520039,4.716520039,4.716520039,4.721407625,4.716520039,4.716520039,4.716520039,4.711632454,4.711632454,4.711632454,4.711632454,4.706744868,4.711632454,4.711632454,4.706744868,4.701857283,4.701857283,4.692082111,4.692082111,4.696969697,4.692082111,4.692082111,4.696969697,4.701857283,4.706744868,4.711632454,4.711632454,4.716520039,4.716520039,4.716520039,4.716520039,4.716520039,4.711632454,4.716520039,4.711632454,4.711632454,4.711632454,4.711632454,4.711632454,4.701857283,4.696969697,4.692082111,4.692082111,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.692082111,4.706744868,4.711632454,4.716520039,4.72629521,4.72629521,4.72629521,4.72629521,4.72629521,4.721407625,4.716520039,4.711632454,4.711632454,4.711632454,4.711632454,4.706744868,4.711632454,4.706744868
4.711632454,2,4.719501466,4.719501466,0.010158065,4.711632454,4.706744868,4.706744868,4.706744868,4.701857283,4.701857283,4.701857283,4.701857283,4.701857283,4.696969697,4.696969697,4.696969697,4.701857283,4.701857283,4.706744868,4.706744868,4.706744868,4.711632454,4.706744868,4.706744868,4.711632454,4.721407625,4.72629521,4.72629521,4.731182796,4.731182796,4.731182796,4.736070381,4.731182796,4.72629521,4.716520039,4.711632454,4.711632454,4.716520039,4.711632454,4.706744868,4.711632454,4.716520039,4.716520039,4.716520039,4.716520039,4.721407625,4.716520039,4.716520039,4.716520039,4.721407625,4.721407625,4.721407625,4.721407625,4.721407625,4.721407625,4.721407625,4.721407625,4.721407625,4.721407625,4.721407625,4.721407625,4.721407625,4.72629521,4.721407625,4.721407625,4.721407625,4.721407625,4.721407625,4.721407625,4.721407625,4.721407625,4.716520039,4.716520039,4.706744868,4.706744868,4.696969697,4.696969697,4.696969697,4.696969697,4.692082111,4.701857283,4.711632454,4.716520039,4.721407625,4.721407625,4.72629521,4.731182796,4.731182796,4.72629521,4.721407625,4.721407625,4.721407625,4.716520039,4.716520039,4.721407625,4.716520039,4.716520039,4.711632454,4.706744868,4.706744868,4.706744868,4.701857283,4.701857283,4.701857283,4.706744868,4.711632454,4.716520039,4.721407625,4.721407625,4.721407625,4.72629521,4.721407625,4.72629521,4.721407625,4.72629521,4.721407625,4.721407625,4.721407625,4.721407625,4.721407625,4.721407625,4.731182796,4.731182796,4.731182796,4.731182796,4.736070381,4.736070381,4.740957967,4.736070381,4.72629521,4.72629521,4.721407625,4.721407625,4.721407625,4.716520039,4.716520039,4.721407625,4.716520039,4.721407625,4.721407625,4.721407625,4.716520039,4.72629521,4.721407625,4.721407625,4.721407625,4.716520039,4.716520039,4.716520039,4.716520039,4.716520039,4.716520039,4.72629521,4.736070381,4.736070381,4.740957967,4.745845552,4.745845552,4.745845552,4.745845552,4.740957967,4.736070381,4.731182796,4.731182796,4.72629521,4.72629521,4.721407625,4.721407625,4.721407625,4.716520039,4.716520039,4.716520039,4.716520039,4.716520039,4.716520039,4.716520039,4.716520039,4.716520039,4.721407625,4.716520039,4.721407625,4.721407625,4.721407625,4.721407625,4.72629521,4.72629521,4.721407625,4.721407625,4.72629521,4.72629521,4.72629521,4.72629521,4.72629521,4.72629521,4.72629521,4.72629521,4.721407625,4.72629521,4.72629521,4.72629521,4.72629521,4.72629521,4.72629521,4.72629521
4.721407625,4,4.711681329,4.711681329,0.007885411,4.721407625,4.72629521,4.721407625,4.711632454,4.716520039,4.711632454,4.706744868,4.701857283,4.701857283,4.701857283,4.701857283,4.701857283,4.701857283,4.701857283,4.701857283,4.706744868,4.706744868,4.706744868,4.701857283,4.706744868,4.706744868,4.706744868,4.706744868,4.706744868,4.711632454,4.706744868,4.711632454,4.711632454,4.721407625,4.72629521,4.731182796,4.731182796,4.731182796,4.731182796,4.736070381,4.72629521,4.72629521,4.716520039,4.716520039,4.716520039,4.711632454,4.711632454,4.711632454,4.706744868,4.701857283,4.701857283,4.696969697,4.701857283,4.696969697,4.696969697,4.696969697,4.696969697,4.701857283,4.696969697,4.701857283,4.701857283,4.701857283,4.701857283,4.701857283,4.706744868,4.706744868,4.706744868,4.706744868,4.711632454,4.706744868,4.706744868,4.706744868,4.706744868,4.706744868,4.706744868,4.706744868,4.711632454,4.706744868,4.706744868,4.706744868,4.711632454,4.711632454,4.716520039,4.716520039,4.716520039,4.716520039,4.716520039,4.716520039,4.716520039,4.711632454,4.711632454,4.711632454,4.706744868,4.706744868,4.706744868,4.706744868,4.706744868,4.711632454,4.711632454,4.711632454,4.706744868,4.716520039,4.711632454,4.711632454,4.711632454,4.716520039,4.721407625,4.721407625,4.721407625,4.72629521,4.72629521,4.721407625,4.721407625,4.721407625,4.721407625,4.721407625,4.721407625,4.721407625,4.721407625,4.721407625,4.721407625,4.721407625,4.721407625,4.721407625,4.721407625,4.721407625,4.721407625,4.72629521,4.721407625,4.716520039,4.716520039,4.711632454,4.711632454,4.711632454,4.711632454,4.711632454,4.711632454,4.706744868,4.706744868,4.711632454,4.706744868,4.711632454,4.706744868,4.706744868,4.706744868,4.706744868,4.706744868,4.701857283,4.701857283,4.706744868,4.701857283,4.701857283,4.701857283,4.706744868,4.706744868,4.711632454,4.711632454,4.716520039,4.716520039,4.711632454,4.716520039,4.716520039,4.716520039,4.721407625,4.721407625,4.721407625,4.721407625,4.721407625,4.716520039,4.711632454,4.711632454,4.711632454,4.711632454,4.706744868,4.706744868,4.706744868,4.706744868,4.706744868,4.706744868,4.706744868,4.706744868,4.701857283,4.701857283,4.701857283,4.706744868,4.711632454,4.711632454,4.711632454,4.711632454,4.716520039,4.711632454,4.716520039,4.721407625,4.716520039,4.716520039,4.716520039,4.716520039,4.716520039,4.716520039,4.716520039,4.706744868,4.706744868,4.701857283,4.706744868,4.701857283
4.687194526,6,4.684017595,4.684017595,0.00678501,4.687194526,4.687194526,4.692082111,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.68230694,4.68230694,4.68230694,4.677419355,4.677419355,4.677419355,4.677419355,4.677419355,4.677419355,4.672531769,4.672531769,4.667644184,4.667644184,4.667644184,4.662756598,4.662756598,4.667644184,4.672531769,4.672531769,4.672531769,4.672531769,4.677419355,4.672531769,4.677419355,4.68230694,4.677419355,4.68230694,4.68230694,4.68230694,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.692082111,4.687194526,4.692082111,4.692082111,4.687194526,4.687194526,4.68230694,4.68230694,4.677419355,4.677419355,4.677419355,4.677419355,4.677419355,4.677419355,4.677419355,4.672531769,4.672531769,4.677419355,4.672531769,4.672531769,4.672531769,4.677419355,4.68230694,4.68230694,4.677419355,4.677419355,4.68230694,4.68230694,4.68230694,4.68230694,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.68230694,4.68230694,4.68230694,4.68230694,4.68230694,4.68230694,4.677419355,4.677419355,4.672531769,4.677419355,4.672531769,4.672531769,4.672531769,4.677419355,4.677419355,4.677419355,4.68230694,4.68230694,4.68230694,4.68230694,4.687194526,4.687194526,4.687194526,4.687194526,4.692082111,4.687194526,4.687194526,4.692082111,4.692082111,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.692082111,4.692082111,4.692082111,4.692082111,4.692082111,4.692082111,4.696969697,4.692082111,4.687194526,4.687194526,4.687194526,4.68230694,4.687194526,4.68230694,4.68230694,4.68230694,4.687194526,4.687194526,4.692082111,4.692082111,4.692082111,4.692082111,4.696969697,4.692082111,4.692082111,4.687194526,4.692082111,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.68230694,4.677419355,4.677419355,4.677419355,4.68230694,4.677419355,4.677419355,4.677419355,4.68230694,4.68230694,4.68230694,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.692082111,4.687194526,4.692082111,4.692082111,4.687194526,4.687194526,4.692082111,4.692082111,4.692082111,4.692082111,4.692082111,4.692082111,4.692082111,4.692082111,4.692082111,4.696969697,4.692082111,4.692082111,4.692082111
4.677419355,8,4.678812317,4.678812317,0.006205182,4.677419355,4.677419355,4.677419355,4.677419355,4.672531769,4.672531769,4.677419355,4.677419355,4.672531769,4.677419355,4.68230694,4.68230694,4.687194526,4.692082111,4.692082111,4.692082111,4.692082111,4.687194526,4.68230694,4.68230694,4.677419355,4.672531769,4.672531769,4.667644184,4.672531769,4.672531769,4.672531769,4.672531769,4.672531769,4.672531769,4.672531769,4.672531769,4.672531769,4.672531769,4.667644184,4.672531769,4.667644184,4.672531769,4.667644184,4.667644184,4.667644184,4.672531769,4.672531769,4.677419355,4.677419355,4.68230694,4.68230694,4.68230694,4.687194526,4.68230694,4.677419355,4.677419355,4.677419355,4.677419355,4.672531769,4.672531769,4.672531769,4.672531769,4.672531769,4.672531769,4.672531769,4.672531769,4.667644184,4.672531769,4.672531769,4.677419355,4.677419355,4.68230694,4.68230694,4.68230694,4.68230694,4.687194526,4.68230694,4.68230694,4.677419355,4.68230694,4.677419355,4.677419355,4.677419355,4.672531769,4.677419355,4.677419355,4.68230694,4.68230694,4.68230694,4.687194526,4.68230694,4.687194526,4.687194526,4.687194526,4.68230694,4.68230694,4.68230694,4.68230694,4.68230694,4.68230694,4.68230694,4.677419355,4.672531769,4.667644184,4.667644184,4.667644184,4.667644184,4.662756598,4.667644184,4.667644184,4.672531769,4.672531769,4.672531769,4.677419355,4.677419355,4.677419355,4.677419355,4.677419355,4.677419355,4.677419355,4.68230694,4.68230694,4.68230694,4.687194526,4.687194526,4.677419355,4.672531769,4.672531769,4.672531769,4.667644184,4.667644184,4.672531769,4.667644184,4.672531769,4.677419355,4.687194526,4.687194526,4.687194526,4.687194526,4.692082111,4.692082111,4.687194526,4.687194526,4.687194526,4.687194526,4.68230694,4.68230694,4.68230694,4.687194526,4.68230694,4.68230694,4.68230694,4.677419355,4.68230694,4.68230694,4.68230694,4.68230694,4.68230694,4.687194526,4.677419355,4.68230694,4.68230694,4.68230694,4.68230694,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.68230694,4.68230694,4.68230694,4.677419355,4.68230694,4.677419355,4.68230694,4.68230694,4.677419355,4.68230694,4.68230694,4.68230694,4.677419355,4.68230694,4.677419355,4.677419355,4.677419355,4.677419355,4.677419355,4.677419355,4.677419355,4.677419355,4.677419355,4.677419355,4.68230694,4.677419355,4.677419355,4.677419355,4.677419355,4.677419355,4.677419355
4.657869013,10,4.666226784,4.666226784,0.00732671,4.657869013,4.657869013,4.657869013,4.657869013,4.657869013,4.657869013,4.662756598,4.662756598,4.662756598,4.662756598,4.662756598,4.662756598,4.667644184,4.667644184,4.667644184,4.667644184,4.672531769,4.672531769,4.672531769,4.672531769,4.677419355,4.672531769,4.667644184,4.667644184,4.662756598,4.662756598,4.662756598,4.662756598,4.657869013,4.662756598,4.662756598,4.662756598,4.667644184,4.662756598,4.662756598,4.662756598,4.662756598,4.662756598,4.667644184,4.667644184,4.667644184,4.667644184,4.667644184,4.667644184,4.667644184,4.667644184,4.662756598,4.662756598,4.662756598,4.662756598,4.657869013,4.657869013,4.657869013,4.657869013,4.662756598,4.667644184,4.667644184,4.662756598,4.667644184,4.667644184,4.667644184,4.667644184,4.677419355,4.672531769,4.672531769,4.672531769,4.672531769,4.677419355,4.677419355,4.677419355,4.672531769,4.672531769,4.672531769,4.672531769,4.672531769,4.667644184,4.672531769,4.672531769,4.667644184,4.667644184,4.667644184,4.662756598,4.662756598,4.667644184,4.662756598,4.662756598,4.667644184,4.667644184,4.667644184,4.667644184,4.667644184,4.667644184,4.667644184,4.667644184,4.662756598,4.667644184,4.667644184,4.662756598,4.662756598,4.662756598,4.662756598,4.662756598,4.667644184,4.672531769,4.672531769,4.672531769,4.672531769,4.677419355,4.677419355,4.677419355,4.677419355,4.68230694,4.68230694,4.687194526,4.687194526,4.687194526,4.687194526,4.687194526,4.68230694,4.677419355,4.677419355,4.672531769,4.672531769,4.672531769,4.667644184,4.672531769,4.667644184,4.667644184,4.667644184,4.672531769,4.672531769,4.667644184,4.667644184,4.667644184,4.667644184,4.667644184,4.667644184,4.672531769,4.667644184,4.667644184,4.667644184,4.667644184,4.657869013,4.657869013,4.657869013,4.652981427,4.648093842,4.648093842,4.648093842,4.648093842,4.657869013,4.667644184,4.662756598,4.667644184,4.667644184,4.672531769,4.672531769,4.672531769,4.662756598,4.657869013,4.652981427,4.652981427,4.652981427,4.652981427,4.648093842,4.652981427,4.657869013,4.657869013,4.657869013,4.662756598,4.662756598,4.662756598,4.662756598,4.662756598,4.662756598,4.662756598,4.667644184,4.667644184,4.672531769,4.667644184,4.662756598,4.667644184,4.662756598,4.662756598,4.662756598,4.662756598,4.657869013,4.657869013,4.657869013,4.657869013,4.662756598,4.662756598,4.662756598,4.662756598,4.662756598,4.662756598,4.662756598,4.667644184,4.662756598,4.667644184
4.667644184,12,4.651173021,4.651173021,0.007322121,4.667644184,4.667644184,4.667644184,4.667644184,4.662756598,4.667644184,4.662756598,4.652981427,4.652981427,4.652981427,4.648093842,4.643206256,4.643206256,4.643206256,4.643206256,4.648093842,4.648093842,4.648093842,4.652981427,4.648093842,4.648093842,4.652981427,4.652981427,4.657869013,4.657869013,4.657869013,4.662756598,4.662756598,4.662756598,4.667644184,4.662756598,4.662756598,4.662756598,4.662756598,4.662756598,4.662756598,4.662756598,4.662756598,4.662756598,4.657869013,4.657869013,4.657869013,4.657869013,4.652981427,4.652981427,4.652981427,4.657869013,4.648093842,4.643206256,4.638318671,4.638318671,4.638318671,4.633431085,4.638318671,4.633431085,4.633431085,4.638318671,4.638318671,4.643206256,4.638318671,4.638318671,4.638318671,4.643206256,4.643206256,4.643206256,4.648093842,4.643206256,4.648093842,4.643206256,4.643206256,4.648093842,4.648093842,4.652981427,4.652981427,4.652981427,4.652981427,4.652981427,4.652981427,4.652981427,4.652981427,4.648093842,4.648093842,4.643206256,4.638318671,4.643206256,4.643206256,4.643206256,4.648093842,4.648093842,4.652981427,4.652981427,4.652981427,4.652981427,4.652981427,4.648093842,4.648093842,4.648093842,4.643206256,4.643206256,4.643206256,4.643206256,4.643206256,4.648093842,4.652981427,4.652981427,4.657869013,4.652981427,4.657869013,4.657869013,4.657869013,4.652981427,4.652981427,4.648093842,4.648093842,4.648093842,4.643206256,4.643206256,4.648093842,4.643206256,4.643206256,4.648093842,4.643206256,4.648093842,4.648093842,4.643206256,4.648093842,4.648093842,4.652981427,4.657869013,4.657869013,4.657869013,4.662756598,4.657869013,4.662756598,4.657869013,4.662756598,4.657869013,4.657869013,4.662756598,4.657869013,4.657869013,4.657869013,4.657869013,4.657869013,4.657869013,4.652981427,4.657869013,4.657869013,4.657869013,4.652981427,4.657869013,4.652981427,4.652981427,4.652981427,4.648093842,4.648093842,4.648093842,4.648093842,4.652981427,4.652981427,4.652981427,4.652981427,4.652981427,4.652981427,4.652981427,4.652981427,4.652981427,4.652981427,4.648093842,4.648093842,4.643206256,4.643206256,4.648093842,4.643206256,4.643206256,4.648093842,4.648093842,4.648093842,4.648093842,4.648093842,4.648093842,4.648093842,4.648093842,4.648093842,4.648093842,4.643206256,4.648093842,4.648093842,4.648093842,4.648093842,4.648093842,4.648093842,4.648093842,4.652981427,4.652981427,4.652981427,4.652981427,4.652981427,4.652981427,4.657869013
4.657869013,14,4.653739003,4.653739003,0.007318637,4.657869013,4.652981427,4.652981427,4.652981427,4.652981427,4.648093842,4.648093842,4.652981427,4.648093842,4.648093842,4.648093842,4.652981427,4.652981427,4.652981427,4.648093842,4.652981427,4.657869013,4.657869013,4.657869013,4.657869013,4.662756598,4.657869013,4.662756598,4.662756598,4.662756598,4.657869013,4.657869013,4.657869013,4.657869013,4.657869013,4.662756598,4.662756598,4.662756598,4.667644184,4.672531769,4.667644184,4.672531769,4.672531769,4.677419355,4.672531769,4.667644184,4.667644184,4.667644184,4.662756598,4.662756598,4.667644184,4.662756598,4.662756598,4.657869013,4.652981427,4.652981427,4.657869013,4.652981427,4.652981427,4.652981427,4.657869013,4.652981427,4.652981427,4.652981427,4.652981427,4.652981427,4.652981427,4.652981427,4.652981427,4.652981427,4.652981427,4.652981427,4.652981427,4.652981427,4.652981427,4.652981427,4.657869013,4.657869013,4.657869013,4.662756598,4.657869013,4.662756598,4.662756598,4.662756598,4.657869013,4.652981427,4.652981427,4.652981427,4.652981427,4.652981427,4.648093842,4.648093842,4.652981427,4.648093842,4.652981427,4.648093842,4.648093842,4.648093842,4.648093842,4.648093842,4.657869013,4.652981427,4.657869013,4.652981427,4.657869013,4.657869013,4.657869013,4.657869013,4.652981427,4.648093842,4.648093842,4.648093842,4.643206256,4.643206256,4.638318671,4.643206256,4.648093842,4.652981427,4.657869013,4.657869013,4.657869013,4.657869013,4.657869013,4.662756598,4.652981427,4.662756598,4.662756598,4.662756598,4.657869013,4.657869013,4.657869013,4.657869013,4.652981427,4.652981427,4.648093842,4.648093842,4.648093842,4.643206256,4.643206256,4.643206256,4.643206256,4.643206256,4.638318671,4.643206256,4.643206256,4.638318671,4.643206256,4.638318671,4.648093842,4.648093842,4.652981427,4.657869013,4.657869013,4.657869013,4.657869013,4.657869013,4.652981427,4.648093842,4.643206256,4.643206256,4.643206256,4.643206256,4.638318671,4.638318671,4.643206256,4.643206256,4.643206256,4.643206256,4.643206256,4.643206256,4.643206256,4.643206256,4.648093842,4.648093842,4.652981427,4.652981427,4.652981427,4.657869013,4.652981427,4.657869013,4.652981427,4.657869013,4.652981427,4.657869013,4.657869013,4.657869013,4.657869013,4.652981427,4.652981427,4.652981427,4.652981427,4.648093842,4.648093842,4.648093842,4.648093842,4.643206256,4.648093842,4.652981427,4.652981427,4.652981427,4.657869013,4.657869013,4.657869013,4.657869013,4.657869013
4.648093842,16,4.646603128,4.646603128,0.006915519,4.648093842,4.648093842,4.648093842,4.648093842,4.648093842,4.643206256,4.648093842,4.648093842,4.648093842,4.643206256,4.643206256,4.638318671,4.638318671,4.633431085,4.633431085,4.633431085,4.633431085,4.633431085,4.633431085,4.638318671,4.633431085,4.6285435,4.633431085,4.633431085,4.6285435,4.633431085,4.638318671,4.643206256,4.643206256,4.643206256,4.648093842,4.648093842,4.643206256,4.648093842,4.648093842,4.652981427,4.648093842,4.652981427,4.652981427,4.652981427,4.648093842,4.652981427,4.652981427,4.657869013,4.657869013,4.657869013,4.657869013,4.657869013,4.657869013,4.657869013,4.657869013,4.657869013,4.657869013,4.657869013,4.662756598,4.662756598,4.662756598,4.652981427,4.648093842,4.643206256,4.638318671,4.638318671,4.638318671,4.633431085,4.633431085,4.638318671,4.643206256,4.643206256,4.643206256,4.643206256,4.643206256,4.643206256,4.643206256,4.648093842,4.648093842,4.648093842,4.652981427,4.652981427,4.652981427,4.648093842,4.652981427,4.648093842,4.652981427,4.648093842,4.648093842,4.648093842,4.648093842,4.643206256,4.648093842,4.648093842,4.648093842,4.652981427,4.652981427,4.652981427,4.652981427,4.652981427,4.648093842,4.652981427,4.648093842,4.648093842,4.652981427,4.648093842,4.648093842,4.648093842,4.652981427,4.648093842,4.652981427,4.652981427,4.652981427,4.652981427,4.657869013,4.657869013,4.657869013,4.652981427,4.652981427,4.652981427,4.652981427,4.657869013,4.652981427,4.652981427,4.648093842,4.652981427,4.652981427,4.652981427,4.648093842,4.648093842,4.648093842,4.652981427,4.652981427,4.648093842,4.643206256,4.643206256,4.638318671,4.638318671,4.638318671,4.638318671,4.638318671,4.638318671,4.638318671,4.638318671,4.643206256,4.638318671,4.638318671,4.638318671,4.638318671,4.643206256,4.648093842,4.643206256,4.643206256,4.648093842,4.643206256,4.643206256,4.648093842,4.648093842,4.648093842,4.648093842,4.648093842,4.648093842,4.648093842,4.652981427,4.652981427,4.648093842,4.648093842,4.648093842,4.648093842,4.652981427,4.648093842,4.648093842,4.648093842,4.643206256,4.643206256,4.643206256,4.643206256,4.638318671,4.638318671,4.638318671,4.638318671,4.638318671,4.643206256,4.643206256,4.648093842,4.648093842,4.648093842,4.648093842,4.648093842,4.643206256,4.643206256,4.643206256,4.643206256,4.643206256,4.638318671,4.638318671,4.638318671,4.638318671,4.643206256,4.648093842,4.648093842,4.648093842,4.648093842,4.648093842
4.623655914,17,4.629203324,4.629203324,0.007393378,4.623655914,4.618768328,4.618768328,4.618768328,4.613880743,4.618768328,4.613880743,4.613880743,4.613880743,4.623655914,4.6285435,4.633431085,4.638318671,4.638318671,4.638318671,4.638318671,4.638318671,4.638318671,4.638318671,4.638318671,4.633431085,4.638318671,4.638318671,4.638318671,4.638318671,4.633431085,4.638318671,4.638318671,4.638318671,4.633431085,4.638318671,4.638318671,4.638318671,4.638318671,4.638318671,4.643206256,4.648093842,4.643206256,4.643206256,4.643206256,4.633431085,4.6285435,4.6285435,4.623655914,4.618768328,4.618768328,4.618768328,4.618768328,4.618768328,4.623655914,4.623655914,4.623655914,4.623655914,4.6285435,4.623655914,4.623655914,4.623655914,4.623655914,4.623655914,4.623655914,4.623655914,4.623655914,4.623655914,4.623655914,4.6285435,4.6285435,4.633431085,4.633431085,4.633431085,4.633431085,4.633431085,4.633431085,4.633431085,4.638318671,4.638318671,4.638318671,4.638318671,4.638318671,4.638318671,4.638318671,4.633431085,4.638318671,4.633431085,4.633431085,4.633431085,4.633431085,4.633431085,4.633431085,4.6285435,4.6285435,4.6285435,4.6285435,4.6285435,4.6285435,4.633431085,4.6285435,4.6285435,4.6285435,4.6285435,4.633431085,4.6285435,4.633431085,4.633431085,4.633431085,4.638318671,4.638318671,4.638318671,4.643206256,4.643206256,4.643206256,4.643206256,4.638318671,4.633431085,4.6285435,4.623655914,4.623655914,4.618768328,4.623655914,4.618768328,4.618768328,4.618768328,4.618768328,4.618768328,4.618768328,4.613880743,4.613880743,4.613880743,4.613880743,4.618768328,4.618768328,4.618768328,4.623655914,4.623655914,4.618768328,4.623655914,4.618768328,4.623655914,4.6285435,4.6285435,4.6285435,4.6285435,4.6285435,4.6285435,4.633431085,4.6285435,4.6285435,4.6285435,4.633431085,4.6285435,4.6285435,4.633431085,4.6285435,4.6285435,4.6285435,4.633431085,4.6285435,4.6285435,4.6285435,4.6285435,4.6285435,4.633431085,4.6285435,4.6285435,4.6285435,4.6285435,4.633431085,4.6285435,4.6285435,4.633431085,4.633431085,4.633431085,4.633431085,4.633431085,4.638318671,4.633431085,4.6285435,4.6285435,4.6285435,4.623655914,4.623655914,4.623655914,4.623655914,4.623655914,4.623655914,4.623655914,4.618768328,4.623655914,4.623655914,4.623655914,4.618768328,4.623655914,4.623655914,4.6285435,4.6285435,4.6285435,4.6285435,4.633431085,4.6285435,4.6285435,4.633431085
